trial_id,number_of_countries,min_end_date,max_end_date,comp_date,has_results,includes_pip,rare_disease,phase,bioequivalence_study,health_volunteers,trial_status,terminated,sponsor_status,name_of_sponsor
2013-003514-40,1,,,0,0,0,0,4,0,1,0,0,0,University Hospital of North Norway
2013-003519-23,16,,,0,0,0,0,3,0,0,0,0,1,AstraZeneca AB
2013-003520-37,7,,,0,0,0,0,2,0,0,2,0,1,AstraZeneca AB
2013-003522-83,1,2013-12-11,2013-12-11,1,0,0,0,4,0,1,1,0,0,Professor Jørgen B. Dahl
2013-003526-92,1,,,0,0,0,0,2,0,1,0,0,0,INSERM
2013-003527-11,1,,,0,0,0,0,3,0,0,1,0,1,"ViiV Healthcare, S.L."
2013-003530-33,8,,,0,0,0,0,2,0,0,0,0,1,AbbVie Deutschland GmbH & Co. KG
2013-003532-68,1,2016-07-29,2016-07-29,1,0,0,0,2,0,0,1,0,0,Guy's and St Thomas NHS Foundation Trust
2013-003533-16,1,,,0,0,0,1,4,0,0,1,0,0,Radboud University Nijmegen Medical Centre
2013-003535-30,3,2015-10-25,2016-10-25,3,1,0,0,3,0,1,1,0,1,GlaxoSmithKline Biologicals
2013-003542-17,2,2017-07-20,2017-07-20,1,0,0,0,3,0,0,2,1,0,Charité Universitätsmedizin Berlin
2013-003545-41,7,2015-01-20,2016-10-26,4,1,0,1,3,0,0,1,0,1,AstraZeneca AB
2013-003546-16,1,2016-06-03,2016-06-03,1,1,0,0,4,0,0,1,0,0,"Medizinische Universität Wien, Klin. Abt. für Endokrinologie & Stoffwechsel, Universitätsklinik für Innere Medizin III"
2013-003547-39,1,,,0,0,0,0,4,0,0,1,0,0,Isala Klinieken
2013-003548-22,1,2014-07-31,2014-07-31,1,1,0,0,4,0,1,1,0,1,"Johnson & Johnson Consumer & Personal Products Worldwide, Division of Johnson & Johnson Consumer Companies, Inc"
2013-003552-21,3,2015-10-23,2015-10-23,2,0,0,0,2,0,0,2,0,1,Eli Lilly and Company
2013-003553-16,4,2015-06-16,2015-10-01,4,1,0,0,3,0,0,1,1,1,Amgen Inc.
2013-003554-25,11,2015-06-11,2015-10-22,8,1,0,0,3,0,0,2,1,1,Amgen Inc.
2013-003556-20,1,2016-09-07,2016-09-07,1,0,0,1,2,0,0,1,0,0,"Dept. of Intensive Care 4131, Copenhagen University Hospital, Rigshospitalet"
2013-003557-24,2,,,0,0,1,0,4,0,0,0,0,1,Ethicon Inc
2013-003558-26,1,,,0,0,1,0,3,0,0,0,0,1,Ethicon Inc
2013-003559-39,1,,,0,0,0,0,4,0,0,0,0,0,The University of Dundee
2013-003561-34,3,2017-10-02,2017-10-02,2,1,0,1,2,0,0,2,0,1,Pharmacyclics LLC
2013-003563-58,1,,,0,0,0,0,2,0,0,0,0,0,Nottingham University Hospitals NHS Trust
2013-003564-31,1,,,0,0,0,1,4,0,0,0,0,1,Univar B.V.
2013-003566-13,1,2014-03-15,2014-03-15,1,1,0,0,2,0,0,1,0,1,"Afferent Pharmaceuticals, Inc."
2013-003573-10,1,2015-12-22,2015-12-22,1,1,0,0,4,0,0,1,0,0,University of Dundee & NHS Tayside
2013-003578-28,1,2017-01-20,2017-01-20,1,0,0,0,2,0,0,1,0,0,Andreas Kjær
2013-003579-36,2,,,0,0,1,1,1,0,0,3,0,1,Bayer HealthCare AG
2013-003582-34,5,2017-04-18,2017-04-18,4,0,0,0,3,0,0,2,0,1,"Merck Sharp & Dohme Corp., a subsidiary of Merck & Co., Inc."
2013-003583-31,5,,,0,0,0,1,3,0,0,0,0,1,Novartis Pharma Services AG
2013-003585-14,3,2015-11-16,2015-11-16,2,1,0,0,2,0,0,1,0,1,NOXXON Pharma AG
2013-003586-34,11,2017-03-22,2017-03-22,8,0,0,1,3,0,0,2,0,1,Cyclacel Limited
2013-003587-31,4,2016-09-28,2016-09-28,4,1,0,0,3,0,0,1,0,1,"Merck Sharp & Dohme Corp., a subsidiary of Merck & Co., Inc."
2013-003588-73,2,2015-08-31,2016-06-20,2,1,0,0,2,0,0,1,1,1,Alexion Pharmaceuticals Inc.
2013-003589-15,13,2016-02-18,2016-02-19,10,1,0,1,3,0,0,1,0,1,"Alexion Pharmaceuticals, Inc."
2013-003592-35,1,,,0,0,0,0,4,0,1,0,0,0,Public Health England
2013-003594-99,1,2015-07-09,2015-07-09,1,1,0,0,4,0,0,1,0,0,Tayside Medical Sciences Centre on behalf of University of Dundee & NHS Tayside
2013-003595-12,5,,,0,0,1,0,2,0,0,3,0,1,Novartis Pharma Services AG
2013-003596-35,2,,,0,0,1,0,1,0,0,3,0,1,Novartis Pharma Services AG
2013-003600-40,7,2016-02-11,2016-02-11,6,1,0,0,3,0,0,1,0,1,Biogen Idec Research Limited
2013-003601-25,1,,,0,0,0,0,3,0,0,1,1,0,Charité Universitätsmedizin Berlin
2013-003603-19,1,,,0,0,0,0,4,0,0,0,0,0,Erasmus University Medical Center
2013-003604-39,6,,,0,0,1,1,2,0,0,2,0,1,medac GmbH
2013-003605-26,3,2016-08-05,2016-08-05,1,1,0,1,2,0,0,1,1,1,Prosensa Therapeutics B.V.
2013-003610-41,9,2015-10-28,2015-10-28,6,1,0,0,2,0,0,1,1,1,Laboratorios Servier S.L.
2013-003611-21,1,2015-07-20,2015-07-20,1,0,0,0,4,0,0,1,0,0,Karolinska Institutet
2013-003619-24,1,,,0,0,0,0,4,0,0,0,0,0,Lourdes Lozano-Bailen
2013-003621-28,7,,,0,0,0,1,2,0,0,0,0,1,Bristol-Myers Squibb International Corporation
2013-003622-86,5,2007-11-26,2007-11-26,1,0,0,1,3,0,0,2,0,1,Bristol-Myers Squibb International Corporation
2013-003625-29,5,2014-12-09,2015-01-27,4,1,0,0,2,0,0,1,0,1,"Hanmi Pharmaceutical Co., Ltd."
2013-003626-88,1,,,0,0,0,0,2,0,0,0,0,0,Fakultní nemocnice Plzeň
2013-003629-27,10,,,0,0,1,1,3,0,0,3,0,1,Bioverativ Therapeutics Inc.
2013-003632-71,1,,,0,0,0,0,1,0,0,0,0,0,Clínica Universidad de Navarra/Universidad de Navarra
2013-003639-31,9,,,0,0,0,1,3,0,0,2,1,1,"Verastem, INC"
2013-003640-23,2,2016-05-27,2016-05-27,2,0,0,0,0,0,0,1,0,0,AIBILI - Association for Innovation and Biomedical Research on Light and Image
2013-003643-31,1,2016-12-19,2016-12-19,1,0,0,1,2,0,0,1,0,0,University of Birmingham
2013-003644-23,6,2016-05-03,2016-05-03,6,1,0,0,3,0,0,1,0,1,"Paratek Pharma, LLC"
2013-003645-42,6,,,0,0,0,1,2,0,0,0,0,1,Bristol-Myers Squibb International Corporation
2013-003646-16,1,2015-08-02,2015-08-02,1,1,0,0,2,0,0,1,0,1,Boehringer Ingelheim Pharma GmbH & Co. KG
2013-003650-24,2,2017-03-22,2017-03-22,2,0,0,0,2,0,0,1,0,1,"Karyopharm Therapeutics, Inc."
2013-003652-20,2,2015-05-31,2015-05-31,2,0,0,0,2,0,0,1,1,1,D-Pharm Ltd.
2013-003658-26,1,,,0,0,0,0,4,0,0,0,0,0,VU University Medical Center
2013-003660-31,4,2015-05-28,2015-05-28,4,1,0,0,2,0,0,1,0,0,"Alvine Pharmaceuticals, Inc."
2013-003664-32,1,,,0,0,0,0,2,0,0,0,0,0,Medical Center Alkmaar
2013-003666-13,5,2016-07-25,2016-07-25,4,1,0,0,2,0,0,1,0,1,SCS Boehringer Ingelheim Comm.V
2013-003668-30,2,,,0,0,0,0,2,0,0,0,0,1,"Karyopharm Therapeutic, Inc."
2013-003678-29,1,,,0,0,0,0,2,0,0,0,0,0,Universitätsklinikum Tübingen
2013-003679-36,1,,,0,0,0,0,2,0,0,0,0,0,Erasmus Medical Centre Rotterdam
2013-003683-31,7,2016-03-14,2016-03-22,6,1,0,0,2,0,0,1,1,1,Novartis Pharma Services AG
2013-003684-54,1,,,0,0,0,0,4,0,0,0,0,0,Academic Medical Center Amsterdam
2013-003689-15,1,,,0,0,0,1,2,0,0,3,0,0,Klinikum der Universität München
2013-003695-13,5,2017-09-30,2017-09-30,2,0,0,0,2,0,0,1,1,1,Glycotope GmbH
2013-003697-26,5,2016-06-01,2016-06-06,5,1,0,0,3,0,0,1,0,1,"Merck Sharp & Dohme Corp., a subsidiary of Merck & Co., Inc."
2013-003698-82,8,2016-05-26,2016-06-06,7,1,0,0,3,0,0,1,0,1,"Merck Sharp & Dohme Corp., a subsidiary of Merck & Co., Inc."
2013-003701-25,3,2015-09-10,2015-09-10,1,0,0,0,2,0,0,2,0,1,Tacurion Pharma Inc
2013-003704-39,4,,,0,0,0,0,4,0,0,0,0,0,St Stephen's AIDS Trust
2013-003713-18,7,2017-07-10,2017-07-10,4,0,0,0,2,0,0,2,0,1,"Millennium Pharmaceuticals, Inc"
2013-003714-40,2,,,0,0,0,1,2,0,0,0,0,0,Klinikum der Universität München
2013-003727-11,1,,,0,0,0,0,4,0,0,3,0,0,"Helsinki University Hospital, Department of Gastroenterology"
2013-003729-27,1,2016-11-01,2016-11-01,1,1,0,0,4,0,0,1,0,0,Queen Mary University of London
2013-003730-33,1,,,0,0,0,0,1,0,0,0,0,0,Fondazione Melanoma ONLUS
2013-003731-29,1,,,0,0,0,0,4,0,0,4,0,0,"SSE, Nevroklinikken, Oslo Universitetssykehus"
2013-003732-72,1,,,0,0,0,0,2,0,1,0,0,0,Imperial College London
2013-003733-15,1,,,0,0,0,0,3,0,1,0,0,0,VU University medical center
2013-003738-34,7,,,0,0,0,1,0,0,0,2,0,1,Bristol-Myers Squibb International Corporation
2013-003740-23,1,,,0,0,0,1,3,0,0,0,0,1,AB Science
2013-003741-42,1,,,0,0,0,0,1,0,0,0,0,0,"Medizinische Universität Innsbruck, Abteilung für Nuklearmedizin"
2013-003742-16,1,2015-05-12,2015-05-12,1,0,0,1,3,0,0,1,1,1,Cangene Europe Limited
2013-003749-40,5,,,0,0,0,0,1,0,0,0,0,1,"Roche Farma, S.A. en nombre de F. Hoffmann- La Roche Ltd."
2013-003751-38,1,,,0,1,0,0,2,0,0,0,0,1,Novartis Pharma Services AG
2013-003752-21,5,,,0,0,1,1,3,0,0,0,0,1,Chugai Pharmaceutical Co. Ltd
2013-003757-22,1,2014-10-13,2014-10-13,1,1,0,0,2,0,0,1,0,1,Almirall Hermal GmbH
2013-003760-30,11,2015-07-02,2015-07-02,7,1,0,0,3,0,0,2,1,1,Merck KGaA
2013-003763-56,4,2016-12-31,2016-12-31,1,0,0,0,2,0,0,2,1,1,Sigma-Tau Industrie Farmaceutiche Riunite S.p.A.
2013-003768-30,1,,,0,1,0,0,4,0,1,4,0,1,GlaxoSmithKline Biologicals
2013-003771-35,6,2017-09-07,2017-09-20,2,0,0,1,2,0,0,2,1,1,Ultragenyx Pharmaceutical Inc
2013-003774-27,1,2014-09-10,2014-09-10,1,0,0,0,2,0,0,1,0,1,AlgiPharma AS
2013-003778-29,4,2016-11-03,2016-11-03,2,0,0,0,3,0,0,1,0,0,University College London
2013-003780-65,2,2015-06-17,2015-06-17,2,0,0,0,2,0,0,1,0,1,Bristol-Myers Squibb International Corporation
2013-003784-56,1,2014-12-17,2014-12-17,1,0,0,0,3,0,0,1,0,1,VUAB Pharma a.s.
2013-003785-14,1,,,0,0,0,0,1,0,0,0,0,1,Novartis Pharma Services AG
2013-003788-67,4,2014-11-08,2014-11-08,2,0,0,0,3,0,0,1,1,1,"Watson Laboratories, Inc. - A subsidiary of Actavis, Inc."
2013-003789-15,5,,,0,0,0,1,2,0,0,0,0,0,Nordic Myeloma Study Group
2013-003790-10,1,2013-12-24,2013-12-24,1,1,0,0,4,0,1,1,0,0,"Medizinische Universität Wien, Universitätsklinik für Klinische Pharmakologie"
2013-003791-12,1,,,0,0,0,0,2,0,0,0,0,0,Helsinki University
2013-003795-13,2,,,0,0,0,1,3,0,0,2,0,1,Novartis Pharma Services AG
2013-003798-82,1,,,0,0,0,0,3,0,0,0,0,0,Hull & East Yorkshire Hospitals NHS Trust
2013-003800-38,1,,,0,0,0,0,2,0,1,1,0,0,Department of Medical Research
2013-003807-20,1,,,0,0,0,0,4,0,0,0,0,0,"HUS, Leikkaus- ja anestesiaosasto"
2013-003809-26,1,,,0,0,0,0,2,0,0,1,0,1,SOTIO a.s.
2013-003811-23,1,,,0,0,0,0,2,0,0,0,0,0,SOGUG - Spanish Oncology Genitourinary Group
2013-003812-30,1,,,0,1,0,0,1,0,0,1,0,1,UCB Biosciences Inc.
2013-003815-23,1,,,0,0,0,0,4,0,1,0,0,0,KU Leuven
2013-003817-16,11,2015-08-05,2015-08-05,9,1,0,0,3,0,0,1,0,2,Merk KGaA
2013-003820-36,17,,,0,0,0,0,3,0,0,0,0,1,Orion Corporation Orion Pharma
2013-003822-96,4,2015-11-15,2015-11-15,4,1,0,1,2,0,0,1,0,1,Actelion Pharmaceuticals Ltd.
2013-003826-10,1,,,0,0,0,1,2,0,0,0,0,0,IRCCS- Mario Negri Institute
2013-003828-36,1,,,0,0,0,1,3,0,0,0,0,1,Advicenne Pharma
2013-003829-29,7,2017-04-26,2017-04-26,5,0,0,0,2,0,0,2,0,1,Symphogen A/S
2013-003830-34,1,,,0,0,0,1,2,0,0,0,0,0,Asklepios Fachkliniken München Gauting
2013-003831-31,8,2016-11-21,2016-11-21,6,1,1,0,3,0,0,1,0,1,"Merck Sharp & Dohme Corp., a subsidiary of Merck & Co., Inc"
2013-003832-54,1,,,0,0,0,1,2,0,0,0,0,1,"Lumena Pharmaceuticals, LLC."
2013-003833-14,3,,,0,0,0,1,2,0,0,3,0,1,"Lumena Pharmaceuticals, LLC."
2013-003834-33,2,2015-01-20,2015-01-20,2,0,0,0,2,0,0,1,0,1,Eli Lilly and Company
2013-003839-30,12,,,0,0,0,0,3,0,0,0,0,1,AstraZeneca AB
2013-003842-18,1,,,0,0,0,1,4,0,0,1,1,0,Erasmus MC
2013-003856-19,10,,,0,0,1,0,2,0,0,3,0,1,Sanofi-aventis recherche et développement
2013-003858-25,5,2015-09-02,2015-09-02,3,1,0,0,2,0,0,2,0,1,"Merck Sharp & Dohme Corp. a subsidiary of Merck & Co., Inc."
2013-003859-37,1,,,0,1,0,0,3,0,1,4,0,1,GlaxoSmithKline Biologicals
2013-003862-15,1,2015-12-21,2015-12-21,1,0,0,0,4,0,0,1,0,0,Jens Faber
2013-003865-32,2,2014-07-01,2014-07-01,1,0,0,0,2,0,0,1,1,1,"Tokai Pharmaceuticals, Inc."
2013-003866-15,2,2015-06-16,2015-06-16,1,0,0,1,3,0,0,2,0,1,Celgene Corporation
2013-003867-76,1,,,0,0,0,0,3,0,0,0,0,0,University Hospitals Birmingham NHS Foundation Trust
2013-003868-31,3,2017-12-04,2017-12-04,2,0,0,0,1,0,0,2,0,0,"Medizinische Universität Innsbruck, AGO Studienzentrale"
2013-003873-85,1,,,0,0,0,0,4,0,0,0,0,0,Helsinki University Central Hospital
2013-003874-29,2,2016-07-28,2016-07-28,1,0,0,0,2,0,0,2,1,1,EOS S.p.A.
2013-003877-87,4,,,0,0,0,0,3,0,0,2,0,1,Octapharma Pharmazeutika Prod.Ges.m.b.H
2013-003881-15,4,2014-06-13,2014-10-24,3,0,0,0,2,0,0,1,1,1,Anergis SA
2013-003883-30,1,,,0,0,0,1,2,0,0,0,0,1,Aziende Chimiche Riunite Angelini Francesco ACRAF S.p.A
2013-003884-71,7,,,0,0,0,0,3,0,0,0,0,1,Genzyme Corporation
2013-003885-15,2,2014-07-29,2014-07-29,1,0,0,0,3,0,0,1,1,1,Omeros Corporation
2013-003886-33,1,,,0,1,0,0,4,0,0,1,0,1,Bracco Imaging S.p.A.
2013-003888-59,1,,,0,0,0,0,4,0,0,0,0,0,University of Amsterdam
2013-003889-14,4,,,0,0,1,0,3,0,0,2,1,0,Institut National de la Santé et de la Research Médicale
2013-003892-36,1,,,0,0,0,0,2,0,0,1,0,1,INMUNAL SAU
2013-003893-29,13,,,0,0,0,0,3,0,0,2,0,1,Bayer HealthCare AG
2013-003896-37,1,2015-01-08,2015-01-08,1,1,0,0,2,0,0,1,0,1,URSAPHARM Arzneimittel GmbH
2013-003899-12,1,2015-01-28,2015-01-28,1,1,0,0,2,0,0,1,0,1,"Otsuka Pharmaceutical Development & Commercialization, Inc."
2013-003905-24,1,,,0,0,0,0,3,0,0,0,0,1,SFJ Pharma Ltd. II
2013-003909-26,1,,,0,0,0,0,4,0,0,0,0,0,UMCG
2013-003910-42,1,,,0,0,0,0,2,0,0,0,0,0,UNICANCER
2013-003914-42,1,,,0,0,0,0,4,0,0,0,0,0,"Medizinische Universität Wien, Univ.-Klinik für Innere Medizin I, Klinische Abteilung für Infetionen und Tropenmedizin"
2013-003927-12,1,,,0,0,0,0,2,0,0,0,0,0,CHU de Bordeaux
2013-003931-30,1,,,0,0,0,0,4,0,0,4,0,0,Hôpital Universitaire Des Enfants Reine Fabiola
2013-003932-56,4,,,0,0,0,0,2,0,0,2,0,0,University of Liverpool
2013-003933-14,1,,,0,0,0,0,3,0,0,1,0,1,Romark Laboratories L.C.
2013-003934-33,1,,,0,0,0,0,2,0,0,0,0,0,Fondazione Italiana Linfomi Onlus
2013-003935-32,4,,,0,0,1,0,1,0,0,3,0,1,Kyowa Kirin Pharmaceutical Development Ltd.
2013-003938-32,1,,,0,0,0,0,4,0,0,0,0,0,Medizinische Universität Graz
2013-003939-30,4,,,0,0,0,0,2,0,0,0,0,1,Bristol-Myers Squibb International Corporation
2013-003940-21,1,,,0,0,0,0,4,0,0,0,0,0,University Medical Center Groningen
2013-003941-41,1,,,0,0,0,0,4,0,0,0,0,0,Medisch Spectrum Twente
2013-003945-40,8,2016-05-04,2016-05-05,7,1,0,0,2,0,0,2,0,1,Bayer HealthCare AG
2013-003947-51,2,,,0,0,0,0,1,0,0,0,0,0,NKI-AVL
2013-003949-41,1,,,0,0,0,0,4,0,0,0,0,0,VU medical Center
2013-003953-13,7,2017-03-01,2017-03-01,4,0,0,0,3,0,0,2,1,1,"Peregrine Pharmaceuticals, Inc."
2013-003956-18,1,,,0,0,0,0,4,0,0,0,0,0,University Medical Center Utrecht
2013-003968-31,1,,,0,0,0,0,2,0,0,0,0,0,University of Edinburgh (ACCORD)
2013-003972-11,1,,,0,0,0,0,2,0,0,0,0,0,Institut für Klinisch-Onkologische Forschung Krankenhaus Nordwest GmbH
2013-003976-11,2,,,0,0,0,0,2,0,0,0,0,0,Helsinki University Central Hospital
2013-003980-74,3,2016-05-26,2016-05-26,2,1,0,0,2,0,1,1,1,1,Bayer HealthCare AG
2013-003982-32,1,,,0,0,0,0,2,0,0,1,0,0,Arthroscopic Surgery Unit
2013-003984-72,5,2015-07-02,2015-07-02,4,1,0,0,2,0,0,2,0,1,AbbVie Inc.
2013-003990-89,5,,,0,0,0,1,2,0,0,0,0,0,University of Cologne
2013-003991-11,1,,,0,0,0,0,4,0,0,0,0,0,Katholieke Universiteit Leuven
2013-003997-28,3,,,0,0,1,1,3,0,0,2,1,1,"Octapharma Pharmazeutika Produktions GmbH,"
2013-003998-10,1,,,0,0,0,1,3,0,0,0,0,0,Academic medical center
2013-004000-19,7,2016-11-30,2016-11-30,1,0,0,1,3,0,0,2,1,1,CTI BioPharma Corp.
2013-004002-25,5,,,0,0,0,0,3,0,0,2,0,1,Novartis Pharma Services AG
2013-004005-11,1,,,0,1,0,0,2,0,0,0,0,1,Janssen-Cilag International NV
2013-004006-26,1,2016-08-31,2016-08-31,1,0,0,0,4,0,1,1,1,0,Knowledge Centre for Rheumatology and Back Diseases
2013-004008-20,6,,,0,0,0,0,2,0,0,2,0,1,"Verastem, Inc"
2013-004009-25,1,,,0,0,0,0,1,0,0,4,0,1,ValiRx plc
2013-004011-41,2,,,0,0,0,0,1,0,0,0,0,2,"Boehringer Ingelheim España, S.A."
2013-004013-41,1,2015-11-08,2015-11-08,1,1,0,0,4,0,1,1,0,0,Thomas Fichnter Bendtsen
2013-004014-17,1,,,0,0,0,0,2,0,0,0,0,0,Fondazione Italiana Linfomi ONLUS
2013-004019-37,6,2015-11-30,2015-11-30,4,1,0,0,2,0,0,2,1,1,AbbVie Deutschland GmbH & Co. KG
2013-004024-11,1,,,0,0,0,0,2,0,0,1,0,0,Academic Psychiatric Center - AMC-UvA
2013-004025-88,9,,,0,0,1,1,3,0,0,3,0,1,Novo Nordisk A/S
2013-004028-12,1,,,0,0,0,0,4,0,0,0,0,0,Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico
2013-004031-71,1,,,0,0,0,0,4,0,0,0,0,0,Spaarne Hospital
2013-004033-32,1,,,0,0,0,0,2,0,0,1,1,0,FONDAZIONE IRCCS ISTITUTO NEUROLOGICO CARLO BESTA
2013-004034-15,9,2017-11-03,2017-11-03,6,0,0,0,3,0,0,2,0,1,AbbVie Deutschland GmbH & Co. KG
2013-004036-30,1,2014-06-25,2014-06-25,1,1,0,0,2,0,1,1,0,1,Alios BioPharma
2013-004037-32,1,,,0,0,0,0,4,0,0,0,0,0,Fundació Clínic per a la Recerca Biomèdica
2013-004039-60,2,,,0,0,0,1,3,0,0,0,0,0,CENTRE LEON BERARD
2013-004041-17,1,2015-02-25,2015-02-25,1,1,0,0,2,0,0,1,0,1,Xention Limited
2013-004042-42,1,,,0,0,0,0,4,0,0,0,0,0,King’s College London
2013-004043-23,1,,,0,1,0,0,1,0,1,1,0,0,Idenix Pharmaceuticals Inc.
2013-004051-20,1,,,0,0,0,0,4,0,0,0,0,0,FUNDACIÓN ESPAÑOLA DE REUMATOLOGIA
2013-004054-21,6,,,0,0,0,1,3,0,0,0,0,1,Celgene Corporation
2013-004055-20,1,,,0,0,0,0,2,0,0,0,0,0,The Royal Marsden NHS Foundation Trust
2013-004065-13,1,2015-06-01,2015-06-01,1,0,0,0,4,0,0,1,0,0,Central Manchester University Hospitals NHS Foundation Trust
2013-004069-14,4,,,0,0,0,1,2,0,0,0,0,0,Fédération Francophone de Cancérologie Digestive (FFCD)
2013-004071-13,10,2017-02-17,2017-02-17,9,0,0,0,3,0,0,1,1,1,"Paratek Pharma, LLC"
2013-004076-34,2,2016-12-22,2016-12-22,1,1,0,0,2,0,0,1,0,1,"Astellas Pharma Global Development, Inc."
2013-004089-33,1,2015-04-01,2015-04-01,1,0,0,0,2,0,0,1,0,0,Centre for Human Drug Research
2013-004090-28,1,,,0,1,0,1,4,0,0,1,0,1,"Fold RX Pharmaceuticals, a Pfizer Company"
2013-004091-34,1,,,0,0,0,0,1,0,0,0,0,0,The Royal Marsden NHS Foundation Trust
2013-004101-75,1,,,0,0,0,0,2,0,0,0,0,0,UZ Leuven
2013-004103-40,9,2017-04-12,2017-05-15,6,0,0,0,3,0,0,2,1,1,CytRx Corporation
2013-004105-11,1,2015-05-01,2015-05-01,1,1,0,1,2,0,0,1,1,1,Gilead Sciences Inc.
2013-004108-20,1,,,0,0,0,0,1,1,0,0,0,0,Radboud University Nijmegen Medical Centre
2013-004111-42,1,,,0,0,0,0,2,0,0,1,0,0,Academic Medical Center
2013-004120-11,1,,,0,0,0,0,4,0,0,0,0,0,VU University Medical Center
2013-004122-28,1,,,0,0,0,0,3,0,0,0,0,0,The Leeds Teaching Hospitals NHS Trust
2013-004124-11,1,,,0,0,0,0,4,0,0,0,0,0,King's College Hospital NHS Foundation Trust
2013-004127-36,1,2014-11-30,2014-11-30,1,0,0,0,4,0,0,1,0,0,"Podřipská nemocnice s poliklinikou, Roudnice n.L., s.r.o"
2013-004130-15,1,2014-09-29,2014-09-29,1,0,0,0,2,0,0,1,0,0,"Charité-Universitätsmedizin Berlin, Department of Dermatology, Clinical Research Center for Hair and Skin Science"
2013-004132-29,3,2015-09-21,2015-12-04,2,1,0,1,0,0,0,1,0,1,Swedish Orphan Biovitrum AB (Publ)
2013-004133-33,7,,,0,0,0,0,3,0,0,2,1,1,"Roche Farma, S.A. en nombre de F. Hoffmann-La Roche Ltd"
2013-004134-15,1,,,0,0,0,1,3,0,0,1,0,0,Dutch Growth Research Foundation
2013-004136-30,14,2017-06-26,2017-09-28,12,0,0,0,3,0,0,2,0,1,"KAI Pharmaceuticals, Inc. (a subsidiary of Amgen, Inc.)"
2013-004137-32,2,2017-10-02,2017-10-02,1,0,0,1,2,0,0,2,0,1,BioMarin Pharmaceutical Inc.
2013-004139-62,1,,,0,0,0,0,2,0,0,1,1,1,Novartis Farmacéutica S. A.
2013-004140-32,1,,,0,0,0,0,2,0,0,0,0,0,Unidad de Cirugia Artroscópica
2013-004148-49,8,2017-06-01,2017-06-01,7,1,0,0,3,0,0,2,0,1,Pfizer Inc.
2013-004150-16,3,2016-06-20,2016-09-12,3,1,0,1,3,0,0,1,1,1,A.T. Development Switzerland SARL
2013-004153-24,1,,,0,0,0,0,3,0,0,0,0,0,"Dipartimento di Scienze Chirurgiche, Oncologiche e Gastroenterologiche"
2013-004154-22,13,,,0,0,0,0,3,0,0,2,0,1,"Trius Therapeutics, a Wholly Owned Subsidiary of Cubist Pharmaceuticals, Inc."
2013-004157-24,6,2017-07-10,2017-07-10,4,0,0,1,3,0,0,1,0,1,CSL Behring GmbH
2013-004158-81,1,,,0,1,0,0,4,0,0,4,0,1,GlaxoSmithKline GmbH & Co. KG
2013-004162-34,2,,,0,0,0,0,3,0,0,3,0,1,AB Science
2013-004167-32,6,2016-02-24,2016-02-24,6,1,0,1,2,0,0,1,0,1,Novartis Pharma Services AG
2013-004169-14,1,2015-10-02,2015-10-02,1,0,0,0,3,0,0,1,0,0,University Hospital Erlangen
2013-004172-35,4,2017-02-14,2017-02-14,2,0,0,0,3,0,0,2,0,1,"Samsung Bioepis Co., Ltd."
2013-004174-10,1,,,0,0,0,0,4,0,0,0,0,0,UMC St Radboud
2013-004176-35,1,,,0,0,0,0,2,0,0,1,1,0,"Department of Rheumatology, Skåne University Hospital"
2013-004187-56,1,,,0,0,0,1,3,0,0,0,0,0,"Georg-August-Universität Göttingen, Stiftung Öffentlichen Rechts, Universitätsmedizin Göttingen"
2013-004189-33,1,,,0,0,0,1,2,0,0,0,0,0,Haukeland University Hospital
2013-004191-35,1,,,0,0,0,0,4,0,0,0,0,0,Ghent University Hospital
2013-004194-27,1,,,0,1,0,0,3,0,1,4,0,1,GlaxoSmithKline Biologicals
2013-004195-36,1,,,0,0,0,1,2,0,0,0,0,0,University College of London
2013-004198-28,5,2016-03-14,2016-05-25,4,1,0,0,2,0,0,2,0,1,Bayer Healthcare AG
2013-004200-19,1,,,0,0,0,0,2,0,0,0,0,0,Cambridge University Hospitals NHS Foundation Trust and the University of Cambridge
2013-004203-39,1,,,0,0,0,0,2,0,0,0,0,0,Fakultní nemocnice Královské Vinohrady
2013-004204-19,1,,,0,0,0,1,2,0,0,1,0,0,Hospices Civils de Lyon
2013-004205-89,1,2017-03-02,2017-03-02,1,0,0,0,2,0,0,1,0,0,Oxford Radcliffe Hospitals NHS Trust
2013-004206-26,1,,,0,0,0,0,4,0,1,0,0,0,Vakgroep Huisartsgeneeskunde VUB
2013-004213-41,2,2015-05-04,2015-05-04,2,1,0,0,2,0,0,1,0,1,"Merck Sharp & Dohme Corp., a subsidiary of Merck & Co., Inc."
2013-004219-36,1,2014-06-16,2014-06-16,1,0,0,0,4,0,0,1,0,0,"Paracelsus Mediznische Privatuniversität, Universitätsklinik für Anästhesiologie, perioperative Medizin und Intensiv"
2013-004223-37,1,2015-01-12,2015-01-12,1,0,0,0,4,0,0,1,0,1,Novartis Pharma GmbH
2013-004228-12,1,,,0,0,0,0,4,0,0,0,0,0,"Medizinische Universität Wien, univ. Klinik f. Dermatologie"
2013-004229-10,1,,,0,0,0,0,4,0,0,0,0,0,Raul de la Fuente-Fernandez
2013-004232-29,1,,,0,0,0,0,2,0,0,0,0,0,UZ Brussel
